"","Data","Otwarcie","Najwyzszy","Najnizszy","Zamkniecie","Wolumen"
"442",1996-10-03,2381.5,2381.5,2381.5,2381.5,394690
"443",1996-10-04,2388.1,2388.1,2388.1,2388.1,280286
"444",1996-10-07,2399.8,2399.8,2399.8,2399.8,390563
"445",1996-10-08,2397.4,2397.4,2397.4,2397.4,432614
"446",1996-10-09,2417.3,2417.3,2417.3,2417.3,405293
"447",1996-10-10,2412.3,2412.3,2412.3,2412.3,383616
"448",1996-10-11,2379.1,2379.1,2379.1,2379.1,310379
"449",1996-10-14,2430.7,2430.7,2430.7,2430.7,287597
"450",1996-10-15,2488,2488,2488,2488,529085
"451",1996-10-16,2447.6,2447.6,2447.6,2447.6,500632
"452",1996-10-17,2463.8,2463.8,2463.8,2463.8,407259
"453",1996-10-18,2462.3,2462.3,2462.3,2462.3,387870
"454",1996-10-21,2520.6,2520.6,2520.6,2520.6,367992
"455",1996-10-22,2576.6,2576.6,2576.6,2576.6,443050
"456",1996-10-23,2632.1,2632.1,2632.1,2632.1,282750
"457",1996-10-24,2529.2,2529.2,2529.2,2529.2,436767
"458",1996-10-25,2457.1,2457.1,2457.1,2457.1,323797
"459",1996-10-28,2367.7,2367.7,2367.7,2367.7,289299
"460",1996-10-29,2398.3,2398.3,2398.3,2398.3,414516
"461",1996-10-30,2505.2,2505.2,2505.2,2505.2,267619
"462",1996-10-31,2591.7,2591.7,2591.7,2591.7,323635
"463",1996-11-04,2649.1,2649.1,2649.1,2649.1,356064
"464",1996-11-05,2557.9,2557.9,2557.9,2557.9,238995
"465",1996-11-06,2635.4,2635.4,2635.4,2635.4,303665
"466",1996-11-07,2675.2,2675.2,2675.2,2675.2,221148
"467",1996-11-08,2638.2,2638.2,2638.2,2638.2,258757
"468",1996-11-12,2663.2,2663.2,2663.2,2663.2,183260
"469",1996-11-13,2620.4,2620.4,2620.4,2620.4,259061
"470",1996-11-14,2576.7,2576.7,2576.7,2576.7,527438
"471",1996-11-15,2659,2659,2659,2659,309915
"472",1996-11-18,2625.7,2625.7,2625.7,2625.7,545442
"473",1996-11-19,2602,2602,2602,2602,587694
"474",1996-11-20,2590.3,2590.3,2590.3,2590.3,328359
"475",1996-11-21,2549.7,2549.7,2549.7,2549.7,282242
"476",1996-11-22,2486.8,2486.8,2486.8,2486.8,297723
"477",1996-11-25,2523.3,2523.3,2523.3,2523.3,295359
"478",1996-11-26,2569.4,2569.4,2569.4,2569.4,312456
"479",1996-11-27,2576.3,2576.3,2576.3,2576.3,465879
"480",1996-11-28,2553.3,2553.3,2553.3,2553.3,372828
"481",1996-11-29,2587.1,2587.1,2587.1,2587.1,349701
"482",1996-12-02,2578.3,2578.3,2578.3,2578.3,225161
"483",1996-12-03,2503.6,2503.6,2503.6,2503.6,231863
"484",1996-12-04,2456.3,2456.3,2456.3,2456.3,259335
"485",1996-12-05,2468.2,2468.2,2468.2,2468.2,273224
"486",1996-12-06,2443.2,2443.2,2443.2,2443.2,244467
"487",1996-12-09,2327.8,2327.8,2327.8,2327.8,269048
"488",1996-12-10,2267,2267,2267,2267,215544
"489",1996-12-11,2308.7,2308.7,2308.7,2308.7,210269
"490",1996-12-12,2411.4,2411.4,2411.4,2411.4,459521
"491",1996-12-13,2431.1,2431.1,2431.1,2431.1,311699
"492",1996-12-16,2431.2,2431.2,2431.2,2431.2,234494
"493",1996-12-17,2431.2,2431.2,2431.2,2431.2,266747
"494",1996-12-18,2454.3,2454.3,2454.3,2454.3,218020
"495",1996-12-19,2396.3,2396.3,2396.3,2396.3,315591
"496",1996-12-20,2440.2,2440.2,2440.2,2440.2,363184
"497",1996-12-23,2531.8,2531.8,2531.8,2531.8,382692
"498",1996-12-24,2511.1,2511.1,2511.1,2511.1,269128
"499",1996-12-30,2547.5,2547.5,2547.5,2547.5,243611
"500",1996-12-31,2661.7,2661.7,2661.7,2661.7,240600
"501",1997-01-02,2676.1,2676.1,2676.1,2676.1,152391
"502",1997-01-03,2695.2,2695.2,2695.2,2695.2,242250
"503",1997-01-06,2664.3,2664.3,2664.3,2664.3,242510
"504",1997-01-07,2711.1,2711.1,2711.1,2711.1,264402
"505",1997-01-08,2799.5,2799.5,2799.5,2799.5,344709
"506",1997-01-09,2824.4,2824.4,2824.4,2824.4,402903
"507",1997-01-10,2861.2,2861.2,2861.2,2861.2,313131
"508",1997-01-13,2815.1,2815.1,2815.1,2815.1,326247
"509",1997-01-14,2796.6,2796.6,2796.6,2796.6,325408
"510",1997-01-15,2774.4,2774.4,2774.4,2774.4,382844
"511",1997-01-16,2812.4,2812.4,2812.4,2812.4,323550
"512",1997-01-17,2816.3,2816.3,2816.3,2816.3,375520
"513",1997-01-20,2829.5,2829.5,2829.5,2829.5,290151
"514",1997-01-21,2839.1,2839.1,2839.1,2839.1,1120097
"515",1997-01-22,2788.4,2788.4,2788.4,2788.4,560459
"516",1997-01-23,2860,2860,2860,2860,543739
"517",1997-01-24,2867.4,2867.4,2867.4,2867.4,624236
"518",1997-01-27,2865.8,2865.8,2865.8,2865.8,678867
"519",1997-01-28,2833.1,2833.1,2833.1,2833.1,491731
"520",1997-01-29,2721.9,2721.9,2721.9,2721.9,560082
"521",1997-01-30,2760.7,2760.7,2760.7,2760.7,450740
"522",1997-01-31,2739.4,2739.4,2739.4,2739.4,476216
"523",1997-02-03,2794.9,2794.9,2794.9,2794.9,440503
"524",1997-02-04,2814.4,2814.4,2814.4,2814.4,415476
"525",1997-02-05,2859.5,2859.5,2859.5,2859.5,439068
"526",1997-02-06,2957.4,2957.4,2957.4,2957.4,724127
"527",1997-02-07,3090.2,3090.2,3090.2,3090.2,831103
"528",1997-02-10,3202.5,3202.5,3202.5,3202.5,934611
"529",1997-02-11,3100,3100,3100,3100,716561
"530",1997-02-12,3172.7,3172.7,3172.7,3172.7,694478
"531",1997-02-13,3136.8,3136.8,3136.8,3136.8,553632
"532",1997-02-14,3227.7,3227.7,3227.7,3227.7,878727
"533",1997-02-17,3180.3,3180.3,3180.3,3180.3,835908
"534",1997-02-18,3224.7,3224.7,3224.7,3224.7,728039
"535",1997-02-19,3247.6,3247.6,3247.6,3247.6,894149
"536",1997-02-20,3282.1,3282.1,3282.1,3282.1,1163311
"537",1997-02-21,3365,3365,3365,3365,695101
"538",1997-02-24,3351.9,3351.9,3351.9,3351.9,591341
"539",1997-02-25,3407.6,3407.6,3407.6,3407.6,1153798
"540",1997-02-26,3469.1,3469.1,3469.1,3469.1,1423888
"541",1997-02-27,3332.7,3332.7,3332.7,3332.7,989842
"542",1997-02-28,3288.4,3288.4,3288.4,3288.4,836891
"543",1997-03-03,3265.1,3265.1,3265.1,3265.1,870663
"544",1997-03-04,3350.7,3350.7,3350.7,3350.7,602263
"545",1997-03-05,3399.7,3399.7,3399.7,3399.7,830881
"546",1997-03-06,3534,3534,3534,3534,728963
"547",1997-03-07,3642.1,3642.1,3642.1,3642.1,1015161
"548",1997-03-10,3570.6,3570.6,3570.6,3570.6,706702
"549",1997-03-11,3668.3,3668.3,3668.3,3668.3,950320
"550",1997-03-12,3768.8,3768.8,3768.8,3768.8,1137227
"551",1997-03-13,3613.3,3613.3,3613.3,3613.3,784662
"552",1997-03-14,3374.4,3374.4,3374.4,3374.4,886502
"553",1997-03-17,3439.1,3439.1,3439.1,3439.1,652889
"554",1997-03-18,3495.8,3495.8,3495.8,3495.8,813392
"555",1997-03-19,3416.9,3416.9,3416.9,3416.9,691310
"556",1997-03-20,3361.9,3361.9,3361.9,3361.9,842382
"557",1997-03-21,3283.8,3283.8,3283.8,3283.8,679950
"558",1997-03-24,3387.7,3387.7,3387.7,3387.7,530821
"559",1997-03-25,3513.3,3513.3,3513.3,3513.3,835308
"560",1997-03-26,3611.6,3611.6,3611.6,3611.6,1056205
"561",1997-03-27,3674.4,3674.4,3674.4,3674.4,1111476
"562",1997-04-01,3530.2,3530.2,3530.2,3530.2,1202715
"563",1997-04-02,3434.3,3434.3,3434.3,3434.3,1057112
"564",1997-04-03,3405.6,3405.6,3405.6,3405.6,1014561
"565",1997-04-04,3430.3,3430.3,3430.3,3430.3,787785
"566",1997-04-07,3664,3664,3664,3664,1184501
"567",1997-04-08,3663.7,3663.7,3663.7,3663.7,1271244
"568",1997-04-09,3633.5,3633.5,3633.5,3633.5,1160709
"569",1997-04-10,3637.3,3637.3,3637.3,3637.3,1180024
"570",1997-04-11,3611.6,3611.6,3611.6,3611.6,1251523
"571",1997-04-14,3471.8,3471.8,3471.8,3471.8,889641
"572",1997-04-15,3510.3,3510.3,3510.3,3510.3,1109759
"573",1997-04-16,3634.7,3634.7,3634.7,3634.7,1141129
"574",1997-04-17,3559.8,3559.8,3559.8,3559.8,927014
"575",1997-04-18,3521.5,3521.5,3521.5,3521.5,953692
"576",1997-04-21,3650.9,3650.9,3650.9,3650.9,921930
"577",1997-04-22,3675.8,3675.8,3675.8,3675.8,704194
"578",1997-04-23,3737,3737,3737,3737,982317
"579",1997-04-24,3754.9,3754.9,3754.9,3754.9,877180
"580",1997-04-25,3652.1,3652.1,3652.1,3652.1,718778
"581",1997-04-28,3562.9,3562.9,3562.9,3562.9,778326
"582",1997-04-29,3520.7,3520.7,3520.7,3520.7,744215
"583",1997-04-30,3643.1,3643.1,3643.1,3643.1,904066
"584",1997-05-05,3773.9,3773.9,3773.9,3773.9,909151
"585",1997-05-06,3799.6,3799.6,3799.6,3799.6,846757
"586",1997-05-07,3666.2,3666.2,3666.2,3666.2,843436
"587",1997-05-08,3726.6,3726.6,3726.6,3726.6,943613
"588",1997-05-09,3807,3807,3807,3807,661216
"589",1997-05-12,3778.1,3778.1,3778.1,3778.1,682765
"590",1997-05-13,3847.5,3847.5,3847.5,3847.5,664480
"591",1997-05-14,3805.3,3805.3,3805.3,3805.3,612401
"592",1997-05-15,3829.1,3829.1,3829.1,3829.1,506076
"593",1997-05-16,3741.2,3741.2,3741.2,3741.2,710180
"594",1997-05-19,3771.1,3771.1,3771.1,3771.1,456855
"595",1997-05-20,3719,3719,3719,3719,605868
"596",1997-05-21,3721.4,3721.4,3721.4,3721.4,807618
"597",1997-05-22,3676.8,3676.8,3676.8,3676.8,540090
"598",1997-05-23,3547.9,3547.9,3547.9,3547.9,587445
"599",1997-05-26,3458.9,3458.9,3458.9,3458.9,564250
"600",1997-05-27,3451.2,3451.2,3451.2,3451.2,478446
"601",1997-05-28,3445.4,3445.4,3445.4,3445.4,482586
"602",1997-05-30,3448.9,3448.9,3448.9,3448.9,522348
"603",1997-06-02,3520.1,3520.1,3520.1,3520.1,498155
"604",1997-06-03,3506.3,3506.3,3506.3,3506.3,664023
"605",1997-06-04,3445.3,3445.3,3445.3,3445.3,540898
"606",1997-06-05,3363,3363,3363,3363,438239
"607",1997-06-06,3431.9,3431.9,3431.9,3431.9,579271
"608",1997-06-09,3488.9,3488.9,3488.9,3488.9,522562
"609",1997-06-10,3476.8,3476.8,3476.8,3476.8,636552
"610",1997-06-11,3486.4,3486.4,3486.4,3486.4,494775
"611",1997-06-12,3565.8,3565.8,3565.8,3565.8,606972
"612",1997-06-13,3497.7,3497.7,3497.7,3497.7,577060
"613",1997-06-16,3400.4,3400.4,3400.4,3400.4,619869
"614",1997-06-17,3412.5,3412.5,3412.5,3412.5,657112
"615",1997-06-18,3400.9,3400.9,3400.9,3400.9,646601
"616",1997-06-19,3404,3404,3404,3404,693844
"617",1997-06-20,3524,3524,3524,3524,820920
"618",1997-06-23,3470.8,3470.8,3470.8,3470.8,730674
"619",1997-06-24,3399,3399,3399,3399,652341
"620",1997-06-25,3438.2,3438.2,3438.2,3438.2,608843
"621",1997-06-26,3396.2,3396.2,3396.2,3396.2,696183
"622",1997-06-27,3462.1,3462.1,3462.1,3462.1,692861
"623",1997-06-30,3538.1,3538.1,3538.1,3538.1,593806
"624",1997-07-01,3477.7,3477.7,3477.7,3477.7,528042
"625",1997-07-02,3484.4,3484.4,3484.4,3484.4,675961
"626",1997-07-03,3528.9,3528.9,3528.9,3528.9,736890
"627",1997-07-04,3635,3635,3635,3635,929240
"628",1997-07-07,3667.9,3667.9,3667.9,3667.9,875663
"629",1997-07-08,3682.3,3682.3,3682.3,3682.3,957403
"630",1997-07-09,3789.6,3789.6,3789.6,3789.6,1060712
"631",1997-07-10,3859.9,3859.9,3859.9,3859.9,1268317
"632",1997-07-11,3800.5,3800.5,3800.5,3800.5,1178331
"633",1997-07-14,3662.8,3662.8,3662.8,3662.8,843951
"634",1997-07-15,3559.6,3559.6,3559.6,3559.6,824443
"635",1997-07-16,3669.7,3669.7,3669.7,3669.7,1213591
"636",1997-07-17,3703.4,3703.4,3703.4,3703.4,1197279
"637",1997-07-18,3674.9,3674.9,3674.9,3674.9,1127925
"638",1997-07-21,3582,3582,3582,3582,1016761
"639",1997-07-22,3566.8,3566.8,3566.8,3566.8,938009
"640",1997-07-23,3456.4,3456.4,3456.4,3456.4,680265
"641",1997-07-24,3310.1,3310.1,3310.1,3310.1,680490
"642",1997-07-25,3239.2,3239.2,3239.2,3239.2,760892
"643",1997-07-28,3192.4,3192.4,3192.4,3192.4,949826
"644",1997-07-29,3212.8,3212.8,3212.8,3212.8,827084
"645",1997-07-30,3304.4,3304.4,3304.4,3304.4,988692
"646",1997-07-31,3339.9,3339.9,3339.9,3339.9,1020785
"647",1997-08-01,3261.8,3261.8,3261.8,3261.8,798619
"648",1997-08-04,3364.1,3364.1,3364.1,3364.1,533151
"649",1997-08-05,3347.3,3347.3,3347.3,3347.3,542644
"650",1997-08-06,3424.7,3424.7,3424.7,3424.7,639903
"651",1997-08-07,3433.2,3433.2,3433.2,3433.2,614829
"652",1997-08-08,3594.9,3594.9,3594.9,3594.9,851122
"653",1997-08-11,3719.8,3719.8,3719.8,3719.8,883289
"654",1997-08-12,3696.4,3696.4,3696.4,3696.4,836416
"655",1997-08-13,3743.3,3743.3,3743.3,3743.3,951908
"656",1997-08-14,3653.1,3653.1,3653.1,3653.1,761645
"657",1997-08-18,3548.8,3548.8,3548.8,3548.8,699947
"658",1997-08-19,3579.4,3579.4,3579.4,3579.4,629424
"659",1997-08-20,3696,3696,3696,3696,764649
"660",1997-08-21,3670.5,3670.5,3670.5,3670.5,577595
"661",1997-08-22,3635.9,3635.9,3635.9,3635.9,409938
"662",1997-08-25,3654.9,3654.9,3654.9,3654.9,451483
"663",1997-08-26,3634.6,3634.6,3634.6,3634.6,466586
"664",1997-08-27,3685.4,3685.4,3685.4,3685.4,493155
"665",1997-08-28,3732,3732,3732,3732,664432
"666",1997-08-29,3731.1,3731.1,3731.1,3731.1,622274
"667",1997-09-01,3654.1,3654.1,3654.1,3654.1,552724
"668",1997-09-02,3678.7,3678.7,3678.7,3678.7,527353
"669",1997-09-03,3801,3801,3801,3801,688912
"670",1997-09-04,3823.6,3823.6,3823.6,3823.6,568228
"671",1997-09-05,3793.4,3793.4,3793.4,3793.4,503136
"672",1997-09-08,3932.6,3932.6,3932.6,3932.6,587121
"673",1997-09-09,3938.9,3938.9,3938.9,3938.9,665061
"674",1997-09-10,3972.7,3972.7,3972.7,3972.7,625189
"675",1997-09-11,3890.7,3890.7,3890.7,3890.7,548101
"676",1997-09-12,3888.7,3888.7,3888.7,3888.7,539600
"677",1997-09-15,3843.9,3843.9,3843.9,3843.9,399034
"678",1997-09-16,3850.2,3850.2,3850.2,3850.2,403298
"679",1997-09-17,3868.3,3868.3,3868.3,3868.3,460814
"680",1997-09-18,3854.4,3854.4,3854.4,3854.4,470051
"681",1997-09-19,3870.4,3870.4,3870.4,3870.4,490075
"682",1997-09-22,3917.4,3917.4,3917.4,3917.4,412102
"683",1997-09-23,3893.3,3893.3,3893.3,3893.3,453235
"684",1997-09-24,3798.8,3798.8,3798.8,3798.8,318344
"685",1997-09-25,3770.2,3770.2,3770.2,3770.2,392797
"686",1997-09-26,3668,3668,3668,3668,326719
"687",1997-09-29,3657.2,3657.2,3657.2,3657.2,321539
"688",1997-09-30,3695.9,3695.9,3695.9,3695.9,324527
"689",1997-10-01,3654.1,3654.1,3654.1,3654.1,409067
"690",1997-10-02,3691.2,3691.2,3691.2,3691.2,358315
"691",1997-10-03,3635.5,3635.5,3635.5,3635.5,320333
"692",1997-10-06,3613.7,3613.7,3613.7,3613.7,359918
"693",1997-10-07,3605.1,3605.1,3605.1,3605.1,383694
"694",1997-10-08,3653,3653,3653,3653,480032
"695",1997-10-09,3684.3,3684.3,3684.3,3684.3,521516
"696",1997-10-10,3622,3622,3622,3622,492972
"697",1997-10-13,3673.1,3673.1,3673.1,3673.1,441260
"698",1997-10-14,3769.6,3769.6,3769.6,3769.6,505496
"699",1997-10-15,3841.8,3841.8,3841.8,3841.8,758569
"700",1997-10-16,3807.6,3807.6,3807.6,3807.6,643023
"701",1997-10-17,3780.3,3780.3,3780.3,3780.3,672326
"702",1997-10-20,3796.7,3796.7,3796.7,3796.7,563166
"703",1997-10-21,3773.8,3773.8,3773.8,3773.8,473510
"704",1997-10-22,3883.2,3883.2,3883.2,3883.2,570025
"705",1997-10-23,3861.9,3861.9,3861.9,3861.9,560079
"706",1997-10-24,3701.2,3701.2,3701.2,3701.2,616053
"707",1997-10-27,3593.8,3593.8,3593.8,3593.8,572156
"708",1997-10-28,3243,3243,3243,3243,344621
"709",1997-10-29,3481.6,3481.6,3481.6,3481.6,657482
"710",1997-10-30,3340.4,3340.4,3340.4,3340.4,571100
"711",1997-10-31,3353.4,3353.4,3353.4,3353.4,538113
"712",1997-11-03,3465.2,3465.2,3465.2,3465.2,501623
"713",1997-11-04,3464.8,3464.8,3464.8,3464.8,518437
"714",1997-11-05,3441.4,3441.4,3441.4,3441.4,597959
"715",1997-11-06,3411.6,3411.6,3411.6,3411.6,366938
"716",1997-11-07,3394.3,3394.3,3394.3,3394.3,489683
"717",1997-11-12,3329.4,3329.4,3329.4,3329.4,330537
"718",1997-11-13,3282.2,3282.2,3282.2,3282.2,348870
"719",1997-11-14,3348.3,3348.3,3348.3,3348.3,441445
"720",1997-11-17,3483.1,3483.1,3483.1,3483.1,722758
"721",1997-11-18,3467.7,3467.7,3467.7,3467.7,894997
"722",1997-11-19,3335.2,3335.2,3335.2,3335.2,524726
"723",1997-11-20,3336.2,3336.2,3336.2,3336.2,577406
"724",1997-11-21,3357,3357,3357,3357,684286
"725",1997-11-24,3347.2,3347.2,3347.2,3347.2,690118
"726",1997-11-25,3261,3261,3261,3261,685721
"727",1997-11-26,3327.5,3327.5,3327.5,3327.5,700013
"728",1997-11-27,3302.4,3302.4,3302.4,3302.4,733163
"729",1997-11-28,3346.3,3346.3,3346.3,3346.3,715387
"730",1997-12-01,3415.3,3415.3,3415.3,3415.3,973045
"731",1997-12-02,3530.8,3530.8,3530.8,3530.8,847587
"732",1997-12-03,3505.6,3505.6,3505.6,3505.6,622842
"733",1997-12-04,3496.7,3496.7,3496.7,3496.7,590393
"734",1997-12-05,3520,3520,3520,3520,1020895
"735",1997-12-08,3476.8,3476.8,3476.8,3476.8,486001
"736",1997-12-09,3462.7,3462.7,3462.7,3462.7,650748
"737",1997-12-10,3418.5,3418.5,3418.5,3418.5,471873
"738",1997-12-11,3293.8,3293.8,3293.8,3293.8,515582
"739",1997-12-12,3269.3,3269.3,3269.3,3269.3,732219
"740",1997-12-15,3304.8,3304.8,3304.8,3304.8,590929
"741",1997-12-16,3375,3375,3375,3375,633089
"742",1997-12-17,3368.3,3368.3,3368.3,3368.3,560335
"743",1997-12-18,3283.8,3283.8,3283.8,3283.8,326301
"744",1997-12-19,3146.8,3146.8,3146.8,3146.8,513480
"745",1997-12-22,3017,3017,3017,3017,532170
"746",1997-12-23,3049.6,3049.6,3049.6,3049.6,427383
"747",1997-12-29,3106.1,3106.1,3106.1,3106.1,480086
"748",1997-12-30,3236.8,3236.8,3236.8,3236.8,569761
"749",1997-12-31,3284.5,3284.5,3284.5,3284.5,565436
"750",1998-01-05,3325.6,3325.6,3325.6,3325.6,538745
"751",1998-01-06,3288.7,3288.7,3288.7,3288.7,390000
"752",1998-01-07,3134.6,3134.6,3134.6,3134.6,520416
"753",1998-01-08,3136.4,3136.4,3136.4,3136.4,341932
"754",1998-01-09,3086.5,3086.5,3086.5,3086.5,428640
"755",1998-01-12,2907.9,2907.9,2907.9,2907.9,542516
"756",1998-01-13,2958.3,2958.3,2958.3,2958.3,570108
"757",1998-01-14,3014.9,3014.9,3014.9,3014.9,551180
"758",1998-01-15,2912.8,2912.8,2912.8,2912.8,426585
"759",1998-01-16,2967.5,2967.5,2967.5,2967.5,537403
"760",1998-01-19,3084.5,3084.5,3084.5,3084.5,814787
"761",1998-01-20,3000.5,3000.5,3000.5,3000.5,811171
"762",1998-01-21,3006.6,3006.6,3006.6,3006.6,776552
"763",1998-01-22,2959.2,2959.2,2959.2,2959.2,750793
"764",1998-01-23,2999.7,2999.7,2999.7,2999.7,628834
"765",1998-01-26,3081.6,3081.6,3081.6,3081.6,648850
"766",1998-01-27,3086.3,3086.3,3086.3,3086.3,797490
"767",1998-01-28,3148.8,3148.8,3148.8,3148.8,850011
"768",1998-01-29,3162.2,3162.2,3162.2,3162.2,1065318
"769",1998-01-30,3191.8,3191.8,3191.8,3191.8,867699
"770",1998-02-02,3256.6,3256.6,3256.6,3256.6,1076858
"771",1998-02-03,3276.4,3276.4,3276.4,3276.4,987244
"772",1998-02-04,3242.2,3242.2,3242.2,3242.2,868208
"773",1998-02-05,3233.4,3233.4,3233.4,3233.4,922704
"774",1998-02-06,3295.4,3295.4,3295.4,3295.4,940787
"775",1998-02-09,3328.7,3328.7,3328.7,3328.7,960728
"776",1998-02-10,3343.3,3343.3,3343.3,3343.3,1042299
"777",1998-02-11,3371.2,3371.2,3371.2,3371.2,1072910
"778",1998-02-12,3329.5,3329.5,3329.5,3329.5,709003
"779",1998-02-13,3213.8,3213.8,3213.8,3213.8,803153
"780",1998-02-16,3257.3,3257.3,3257.3,3257.3,511566
"781",1998-02-17,3281.2,3281.2,3281.2,3281.2,703722
"782",1998-02-18,3296.3,3296.3,3296.3,3296.3,889773
"783",1998-02-19,3338.9,3338.9,3338.9,3338.9,891868
"784",1998-02-20,3298.3,3298.3,3298.3,3298.3,843778
"785",1998-02-23,3358.8,3358.8,3358.8,3358.8,833919
"786",1998-02-24,3348.2,3348.2,3348.2,3348.2,1206297
"787",1998-02-25,3267.7,3267.7,3267.7,3267.7,988221
"788",1998-02-26,3338.1,3338.1,3338.1,3338.1,945642
"789",1998-02-27,3325.8,3325.8,3325.8,3325.8,858346
"790",1998-03-02,3357.1,3357.1,3357.1,3357.1,846284
"791",1998-03-03,3364.3,3364.3,3364.3,3364.3,1082419
"792",1998-03-04,3285.6,3285.6,3285.6,3285.6,748882
"793",1998-03-05,3214.4,3214.4,3214.4,3214.4,825365
"794",1998-03-06,3237.9,3237.9,3237.9,3237.9,623731
"795",1998-03-09,3315.9,3315.9,3315.9,3315.9,848393
"796",1998-03-10,3368.2,3368.2,3368.2,3368.2,918745
"797",1998-03-11,3405.7,3405.7,3405.7,3405.7,1162610
"798",1998-03-12,3339.8,3339.8,3339.8,3339.8,933695
"799",1998-03-13,3408.7,3408.7,3408.7,3408.7,998823
"800",1998-03-16,3420.6,3420.6,3420.6,3420.6,793692
"801",1998-03-17,3450.7,3450.7,3450.7,3450.7,1080615
"802",1998-03-18,3442.4,3442.4,3442.4,3442.4,1090831
"803",1998-03-19,3461.3,3461.3,3461.3,3461.3,974641
"804",1998-03-20,3452,3452,3452,3452,1157181
"805",1998-03-23,3479.2,3479.2,3479.2,3479.2,1039751
"806",1998-03-24,3452,3452,3452,3452,1080526
"807",1998-03-25,3446.4,3446.4,3446.4,3446.4,1108324
"808",1998-03-26,3456.7,3456.7,3456.7,3456.7,1044733
"809",1998-03-27,3401.5,3401.5,3401.5,3401.5,950051
"810",1998-03-30,3352.5,3352.5,3352.5,3352.5,911331
"811",1998-03-31,3360.4,3360.4,3360.4,3360.4,698161
"812",1998-04-01,3337.1,3337.1,3337.1,3337.1,514993
"813",1998-04-02,3278.5,3278.5,3278.5,3278.5,842521
"814",1998-04-06,3297.7,3297.7,3297.7,3297.7,851993
"815",1998-04-07,3347.2,3347.2,3347.2,3347.2,737154
"816",1998-04-08,3314.6,3314.6,3314.6,3314.6,608170
"817",1998-04-09,3275.8,3275.8,3275.8,3275.8,675309
"818",1998-04-14,3306.9,3306.9,3306.9,3306.9,563969
"819",1998-04-15,3322.5,3322.5,3322.5,3322.5,435437
"820",1998-04-16,3321.9,3321.9,3321.9,3321.9,588665
"821",1998-04-17,3300.8,3300.8,3300.8,3300.8,736908
"822",1998-04-20,3271.7,3271.7,3271.7,3271.7,560786
"823",1998-04-21,3195.4,3195.4,3195.4,3195.4,711234
"824",1998-04-22,3140.9,3140.9,3140.9,3140.9,684014
"825",1998-04-23,3127.9,3127.9,3127.9,3127.9,642244
"826",1998-04-24,3149.4,3149.4,3149.4,3149.4,664655
"827",1998-04-27,3167.9,3167.9,3167.9,3167.9,782372
"828",1998-04-28,3068.1,3068.1,3068.1,3068.1,749936
"829",1998-04-29,3036.8,3036.8,3036.8,3036.8,824769
"830",1998-04-30,3048.7,3048.7,3048.7,3048.7,957276
"831",1998-05-04,3097.5,3097.5,3097.5,3097.5,872915
"832",1998-05-05,3070.6,3070.6,3070.6,3070.6,733783
"833",1998-05-06,3007.9,3007.9,3007.9,3007.9,862046
"834",1998-05-07,2983,2983,2983,2983,862581
"835",1998-05-08,2972.1,2972.1,2972.1,2972.1,933849
"836",1998-05-11,2999,2999,2999,2999,883809
"837",1998-05-12,2958.4,2958.4,2958.4,2958.4,635102
"838",1998-05-13,2915.8,2915.8,2915.8,2915.8,700538
"839",1998-05-14,2840.5,2840.5,2840.5,2840.5,759064
"840",1998-05-15,2805.2,2805.2,2805.2,2805.2,916669
"841",1998-05-18,2794.3,2794.3,2794.3,2794.3,696227
"842",1998-05-19,2694.9,2694.9,2694.9,2694.9,894980
"843",1998-05-20,2701.3,2701.3,2701.3,2701.3,1165220
"844",1998-05-21,2786.8,2786.8,2786.8,2786.8,1148371
"845",1998-05-22,2785.2,2785.2,2785.2,2785.2,967020
"846",1998-05-25,2712.4,2712.4,2712.4,2712.4,692486
"847",1998-05-26,2682.7,2682.7,2682.7,2682.7,1000172
"848",1998-05-27,2555.2,2555.2,2555.2,2555.2,786227
"849",1998-05-28,2422.8,2422.8,2422.8,2422.8,1051888
"850",1998-05-29,2435.9,2435.9,2435.9,2435.9,1009986
"851",1998-06-01,2346.5,2346.5,2346.5,2346.5,944486
"852",1998-06-02,2269,2269,2269,2269,1094710
"853",1998-06-03,2309,2309,2309,2309,1063428
"854",1998-06-04,2334.8,2334.8,2334.8,2334.8,1099376
"855",1998-06-05,2326.8,2326.8,2326.8,2326.8,906689
"856",1998-06-08,2312.8,2312.8,2312.8,2312.8,836883
"857",1998-06-09,2241.2,2241.2,2241.2,2241.2,729884
"858",1998-06-10,2184.4,2184.4,2184.4,2184.4,906675
"859",1998-06-15,2067.7,2067.7,2067.7,2067.7,756944
"860",1998-06-16,2018.3,2018.3,2018.3,2018.3,793732
"861",1998-06-17,2116.5,2116.5,2116.5,2116.5,632396
"862",1998-06-18,2231.3,2231.3,2231.3,2231.3,1035481
"863",1998-06-19,2157.3,2157.3,2157.3,2157.3,837624
"864",1998-06-22,2156.8,2156.8,2156.8,2156.8,677929
"865",1998-06-23,2159.7,2159.7,2159.7,2159.7,563689
"866",1998-06-24,2152.5,2152.5,2152.5,2152.5,691862
"867",1998-06-25,2173.3,2173.3,2173.3,2173.3,606827
"868",1998-06-26,2208.3,2208.3,2208.3,2208.3,734585
"869",1998-06-29,2203,2203,2203,2203,534387
"870",1998-06-30,2250,2250,2250,2250,725319
"871",1998-07-01,2249.4,2249.4,2249.4,2249.4,574798
